stopTag,title,lat,lon,stopId
0302020,Durant Av & Shattuck Av,37.86668,-122.26723,56555
9904200,Bancroft Way & Piedmont Av,37.8695799,-122.25286,51759
0306080,University Av & Shattuck Av,37.87203,-122.26857,54466
0304910,Shattuck Av & Dwight Way,37.8639099,-122.26722,55452
0304030,Piedmont Av & Dwight Way,37.8659799,-122.25141,51997
0305530,Telegraph Av & Haste St,37.8662899,-122.25861,51244
0301130,Bancroft Way & Dana St,37.8684599,-122.2619099,55593
0305490,Telegraph Av & Derby St,37.86161,-122.25882,51015
0306650,University Av & Shattuck Av,37.8721999,-122.2687799,50444
309904200,Bancroft Way & Piedmont Av,37.8695799,-122.25286,
0306210,Shattuck Sq & Center St,37.8707599,-122.26766,55551
9903710,Durant Av & Dana St,37.86749,-122.26084,51606
0301150,Bancroft Way & Piedmont Av,37.8696099,-122.2526499,54050
0302160,Dwight Way & Martin Luther King Jr Way,37.86335,-122.27175,50575
0301170,Bancroft Way & Telegraph Av,37.8686599,-122.25991,54455
